c_personid,c_entry_code,c_year
39777,36,1106
39780,165,1024
39798,165,1256
39799,36,1135
39802,39,1270
39804,36,1223
39805,165,1148
39811,36,1154
39838,165,1256
39839,36,1000
39854,39,1267
39856,165,1256
39860,36,1268
39864,36,1169
39866,165,1256
39867,36,1109
39869,36,1232
39870,36,1178
39877,36,1042
39886,36,1193
39887,36,1151
39895,36,1172
39898,36,1187
39900,36,1208
39905,36,1097
39908,36,1175
39910,36,1037
39912,36,1122
39914,165,1256
39917,36,1157
39923,39,1223
39926,36,1208
39928,165,1256
39929,36,1241
39943,36,1256
39948,36,1247
39960,36,1100
39962,165,1256
39966,165,1256
39968,36,1065
39974,165,1256
39995,36,1118
39996,36,1253
39997,39,1084
40000,36,1169
40006,36,956
40009,165,1256
40010,165,1097
40012,165,1112
40018,36,1265
40026,165,1128
40031,165,1142
40034,36,1208
40036,36,1244
40049,165,1256
40057,36,1232
40060,165,1256
40067,36,1106
40087,165,1193
40089,36,1005
40097,36,1190
40099,36,1190
40101,165,1256
40104,165,1247
40112,36,1160
40115,36,992
40120,36,1145
40137,165,1262
40142,36,1241
40147,36,1253
40148,165,1270
40152,36,1196
40153,165,1256
40156,36,1065
40166,36,1232
40169,165,1046
40184,165,1256
40189,36,1053
40219,36,1106
40227,165,1229
40230,36,1217
40234,165,1268
40236,165,1178
40260,36,1154
40265,36,1063
40271,165,1271
40272,36,1199
40276,36,1049
40284,165,1256
40297,36,1151
40300,36,1178
40304,36,1057
40305,36,1178
40333,36,1250
40348,36,1214
40351,36,1079
40355,36,1154
40357,36,1151
40369,165,1057
40374,36,1027
40389,36,1232
40395,36,1265
40399,165,1256
40404,36,1095
40405,36,1057
40438,36,1183
40440,36,1163
40447,36,1100
40448,36,1066
40455,165,1256
40456,36,1160
40468,36,1120
40470,36,1046
40493,36,1145
40512,36,1145
40520,36,1108
40533,39,1273
40538,165,1256
40554,36,1070
40557,36,1163
40559,165,1005
40567,36,1145
40568,36,1271
40579,165,1256
40584,36,1030
40595,36,1081
40596,36,1094
40597,165,1256
40602,36,948
40609,36,1202
40614,36,1196
40615,165,1256
40616,165,1256
40621,165,1256
40631,36,1124
40634,36,1247
40644,36,1106
40646,36,1112
40648,36,1001
40659,165,1187
40676,36,1268
40685,36,929
40687,165,1256
40689,165,1274
40690,165,1256
40729,36,1262
40739,165,1256
40740,36,978
40744,165,1256
40757,165,967
40769,36,1038
40774,165,1208
40779,165,1256
40780,36,1115
40787,165,1166
40795,36,947
40826,36,1145
40833,165,1124
40846,36,1214
40858,36,1142
40865,36,1157
40880,36,1190
40881,165,1112
40882,165,1115
40883,36,1271
40884,36,1112
40886,165,1242
40888,36,1196
40892,36,1190
40901,36,1184
40912,36,1157
40927,36,1193
40928,36,1223
40948,165,1256
40967,165,1256
40968,36,1067
40971,36,1103
40985,165,1256
40992,165,1205
40998,36,992
41008,165,1256
41025,36,1073
41028,36,1019
41033,36,1106
41036,165,1057
41037,36,1030
41042,36,992
41058,165,1256
41060,36,1124
41065,39,1123
41073,36,1124
41076,36,977
41098,165,1256
41105,36,1100
41111,165,1065
41112,36,1160
41120,165,1256
41123,165,1106
41132,36,1154
41146,165,1256
41147,36,1091
41151,165,1154
41165,36,1142
41212,36,1097
41220,36,1199
41226,165,1256
41233,165,1256
41239,165,1256
41244,36,1059
41255,165,1256
41261,165,1220
41285,36,1053
41291,36,1107
41297,165,1235
41325,165,1202
41338,36,1217
41340,165,1124
41347,165,1202
41349,36,999
41352,165,1187
41369,165,1106
41378,36,1094
41381,36,1202
41382,165,1256
41384,165,1256
41385,165,1256
41389,165,1214
41394,165,1256
41399,165,1265
41409,36,1082
41412,165,1217
41416,36,1235
41442,36,1124
41487,36,1097
41493,165,1121
41497,36,1023
41506,165,1219
41514,165,1256
41529,165,1118
41531,36,989
41532,36,1157
41535,36,1109
41536,36,1241
41537,165,1256
41538,36,1238
41540,36,1157
41541,165,1256
41545,36,1112
41548,36,1157
41550,36,1038
41558,36,1000
41559,165,1121
41562,165,1256
41564,165,1256
41568,165,1145
41577,36,1002
41587,165,1256
41594,165,1256
41595,165,1256
41604,165,1256
41621,36,1264
41626,36,1271
41636,36,1223
41641,36,1209
41647,165,1205
41651,165,1256
41656,36,1046
41657,165,1256
41659,36,1053
41660,36,1205
41663,36,1163
41669,36,1223
41671,36,1245
41681,36,1205
41692,165,1118
41712,165,1005
41714,36,1112
41718,165,998
41728,36,1241
41732,165,1256
41753,165,1256
41769,36,1209
41778,165,998
41779,36,1256
41784,165,1256
41786,165,1178
41788,36,1226
41791,36,1249
41795,165,1121
41797,36,1238
41803,165,1256
41813,165,1256
41819,36,1209
41838,36,1160
41842,36,1058
41847,36,1160
41855,165,1256
41857,165,1256
41864,36,1235
41873,36,1103
41878,36,1163
41886,165,1154
41888,36,1034
41890,36,1211
41904,165,1178
41906,39,1258
41907,36,1268
41908,36,1065
41909,36,1250
41911,36,1187
41915,36,1103
41916,36,1118
41917,165,1190
41921,36,1049
41923,36,1265
41925,36,1223
41926,36,1211
41932,165,1256
41938,36,1196
41942,36,1079
41943,36,1082
41944,36,1112
41945,36,1151
41947,36,1000
41950,36,1157
41956,36,1145
41961,36,1181
41967,36,1000
41970,165,1169
41973,165,1256
41978,165,1184
41985,36,1190
41989,165,1256
41992,36,1265
41998,165,1253
42006,36,1121
42008,165,1256
42010,36,1214
42013,165,1151
42015,36,1160
42019,165,1115
42025,165,1121
42029,165,1132
42033,165,1244
42043,165,1135
42045,165,1238
42063,36,1128
42071,36,1184
42072,165,1274
42073,165,1235
42077,165,1256
42080,165,1163
42083,165,1145
42085,36,980
42088,36,1247
42091,165,1027
42097,165,1262
42100,165,1151
42104,165,1188
42108,36,1262
42116,36,1100
42124,36,1223
42131,165,1256
42133,36,1102
42135,165,1256
42136,165,1256
42148,36,1169
42150,165,1244
42151,165,1244
42154,36,1124
42155,36,1178
42159,165,1030
42162,165,1256
42163,36,1262
42168,36,1244
42169,165,1256
42171,36,1262
42174,165,1184
42175,36,1135
42183,165,1145
42193,36,1121
42207,165,1211
42210,165,1256
42222,36,992
42229,165,976
42237,36,1112
42238,165,1194
42241,36,1124
42243,36,1199
42245,36,1091
42252,165,1094
42255,36,1199
42260,36,1262
42268,36,1181
42272,165,1256
42279,165,1220
42284,36,1176
42289,36,1132
42293,165,1256
42296,36,1160
42300,165,1138
42312,36,1250
42317,165,1256
42321,36,1190
42326,165,1079
42329,165,1178
42330,36,1208
42334,36,1271
42338,165,1238
42339,36,1214
42341,36,1112
42345,165,1256
42353,36,1106
42360,36,1091
42362,165,1057
42367,36,978
42377,165,1256
42385,36,1226
42392,165,1256
42395,165,1199
42396,36,1037
42400,165,1202
42401,36,1121
42407,165,1202
42410,36,1187
42415,36,1034
42421,36,1038
42431,165,1124
42433,36,1134
42437,36,1154
42440,36,1135
42443,165,1138
42445,165,1008
42447,36,1049
42452,36,1151
42453,165,1097
42454,165,1000
42455,36,1091
42458,165,1111
42459,36,1154
42460,36,1106
42463,165,1008
42464,165,1238
42465,165,1208
42467,36,1172
42468,36,1262
42470,36,1232
42472,165,1256
42473,165,1256
42475,36,1199
42477,36,1109
42478,165,1211
42482,165,1223
42484,165,1190
42493,36,1008
42496,165,992
42497,36,1053
42499,36,1012
42500,165,1121
42501,165,1106
42504,36,1138
42506,165,1157
42509,165,1229
42512,165,1220
42526,165,1073
42530,165,1061
42533,165,1199
42534,165,1091
42535,36,1109
42536,36,1259
42537,165,1259
42539,36,1238
42543,165,1103
42551,36,1067
42553,39,1215
42555,36,1228
42558,165,1151
42569,36,1226
42571,165,1032
42577,165,1232
42581,165,1088
42588,36,1076
42589,165,1214
42591,36,1121
42609,36,1217
42612,36,1202
42619,165,1256
42621,165,1115
42627,36,1124
42628,36,1238
42639,165,1256
42652,36,1024
42662,36,1199
42666,165,1238
42671,36,1177
42675,36,1181
42679,165,1135
42680,165,1235
42682,36,1085
42684,165,1038
42685,165,1256
42686,165,1256
42688,165,1256
42689,36,1226
42691,165,1256
42699,165,1046
42704,36,1121
42706,36,1268
42709,165,1256
42710,36,1235
42711,165,1088
42715,165,1217
42722,36,1193
42728,36,1193
42730,36,1157
42745,165,1256
42747,39,1150
42748,165,1163
42750,165,1135
42751,165,1151
42753,165,1097
42755,36,1232
42757,165,1256
42765,36,1008
42769,165,1085
42770,165,1024
42772,165,1034
42781,36,1151
42783,36,1157
42786,165,1103
42787,36,1250
42788,165,1106
42790,165,1178
42792,36,1199
42804,36,1037
42815,36,1151
42816,165,1142
42824,165,998
42829,36,988
42842,36,1169
42843,36,1169
42844,36,1085
42848,165,1145
42854,165,1256
42859,36,1121
42861,165,983
42862,165,1157
42863,165,1097
42865,165,1256
42872,36,1118
42873,165,1100
42874,36,1148
42875,165,1256
42876,36,1208
42877,165,1088
42878,36,1135
42879,165,1256
42880,165,1256
42883,36,1169
42884,36,1131
42890,165,1132
42902,165,1256
42904,36,1226
42906,36,1205
42910,165,1229
42911,165,1097
42914,165,1106
42918,165,1166
42924,165,1187
42928,36,1042
42948,165,1030
42957,165,1256
42959,36,1110
42961,165,1256
42962,36,1135
42963,36,1172
42969,36,1097
42972,36,1178
42974,165,1142
42978,36,1220
42982,36,1109
42989,36,1247
42996,165,1268
42998,165,1184
42999,36,1079
43007,36,1065
43020,36,1169
43030,165,1118
43033,165,1053
43042,165,1244
43044,36,1247
43050,165,1154
43052,36,1169
43062,165,985
43063,36,1151
43066,36,1163
43069,165,1073
43070,36,1132
43085,165,1256
43093,165,1256
43102,36,1184
43108,165,1256
43117,36,1118
43130,165,1124
43138,165,1163
43140,36,1142
43142,165,1256
43147,165,1067
43149,36,1065
43150,165,1208
43151,165,1256
43152,165,1000
43156,165,1046
43159,165,1053
43174,36,1232
43178,165,1256
43180,165,1118
43184,36,1121
43186,165,1445
43191,165,1256
43200,165,1091
43202,165,1256
43205,165,1232
43208,36,1068
43212,165,1196
43217,165,1256
43220,165,1268
43221,36,992
43228,36,1135
43232,165,1253
43236,165,1247
43237,36,1223
43251,39,1270
43255,165,1256
43267,165,1187
43274,36,1274
43277,39,1270
43285,36,1253
43287,165,1256
43289,165,1256
47472,36,1178
47474,36,1181
47475,36,1121
47477,36,1109
47488,36,1205
47490,36,1231
47491,36,1100
47492,165,1256
47497,36,1151
47499,165,1256
47507,36,1196
47510,165,1256
47511,165,1256
47516,165,1202
47517,36,1015
47519,36,1205
47520,36,1073
47521,165,1256
47523,36,1253
47525,36,1166
47527,36,1253
47529,36,1109
47532,36,1070
47533,36,1244
47536,36,1121
47537,36,1160
47542,36,1053
47544,36,1115
47555,165,1256
47560,36,1115
47564,36,1163
47566,36,1163
47568,36,1053
47570,36,1271
47571,36,1145
47576,36,1121
47577,36,1142
47580,36,1169
47582,36,1259
47584,36,1128
47588,36,1196
47591,36,1181
47595,36,992
47601,36,1187
47602,36,1193
47603,36,1208
47605,36,1124
47608,36,1157
47610,36,1196
47612,36,1154
47614,36,1214
47617,36,1142
47619,36,1163
47624,36,1091
47625,36,1220
47632,36,1109
47635,36,1190
47637,36,1008
47638,36,1172
47643,36,1169
47644,36,1190
47647,36,1100
47649,36,1034
47650,36,1115
47656,36,985
47667,36,1154
47668,36,1059
47669,36,1187
47670,36,1049
47676,36,1027
47682,36,1081
47684,36,1190
47686,36,1232
43291,165,1256
43294,165,1256
43295,165,1226
43298,36,1172
43301,165,1181
43303,165,1124
43307,165,1109
43311,36,1232
43317,165,1220
43327,165,1256
43331,36,1103
43332,165,1232
43337,36,1202
43340,165,1256
43341,36,1247
43344,165,1059
43349,165,1274
43351,36,1119
43353,36,1166
43373,165,1108
43377,165,1000
43385,165,1128
43390,165,1172
43392,165,1232
43397,36,1250
43398,36,1175
43401,165,1128
43405,36,1253
43411,165,1183
43423,36,1217
43429,36,1269
43434,36,1214
43440,39,1267
43447,165,1256
43472,36,1271
43478,36,1270
43483,165,1256
43485,165,1235
43487,165,1256
43491,165,1163
43516,165,1202
43518,165,977
43520,165,1115
43521,165,1235
43530,165,1166
43539,165,1268
43541,165,1082
43545,36,969
43547,165,1256
43552,36,1124
43564,165,1226
43566,36,1259
43574,165,1235
43576,36,1109
43585,165,1166
43589,165,1172
43597,36,996
43598,165,1132
43606,165,1174
43623,165,1223
43632,165,1265
43640,165,1142
43642,165,1100
43643,36,1091
43644,165,1172
43656,165,1059
43659,165,1142
43669,36,1109
43674,36,1220
43676,36,1109
43679,36,1091
43714,165,1256
43717,165,1214
43721,36,1187
43723,36,1184
43725,165,1097
43727,165,1115
43732,36,1115
43736,36,1226
43739,165,1034
43741,165,1034
43812,36,1151
43813,36,1247
43824,165,1121
43826,36,1073
43828,36,1238
43829,36,1073
43842,36,1217
43852,165,1118
43856,165,1190
43858,36,1115
43863,165,1256
43872,36,1229
43876,165,1112
43881,165,1256
43888,165,1256
43894,165,1085
43907,36,1238
43922,165,1253
43928,165,1256
43932,165,1184
43942,36,1223
43953,165,1115
43964,165,1205
43972,36,1106
43982,39,1159
43988,165,1256
44025,165,1256
44034,36,1124
44040,165,1256
44041,165,999
44058,36,983
44059,165,1199
44063,165,1223
44075,165,1256
44101,165,1205
44106,165,1196
44116,36,1190
44119,165,1247
44121,165,1178
44131,165,1211
44136,165,1214
44140,165,1256
44144,36,1265
44146,165,1260
44200,165,1268
44204,165,1256
44212,165,1220
44215,165,1076
44220,165,1256
44226,165,1271
44229,36,1226
44231,36,1271
44236,36,1118
44257,165,1230
44258,36,934
44259,165,1088
44260,36,1274
44261,165,1145
44264,36,1138
44265,165,1256
44268,165,984
44295,36,1190
44341,165,1088
44347,165,1250
44356,165,1220
44363,165,1154
44366,36,1160
44372,36,1160
44375,36,1187
44376,36,1194
44377,36,1217
44392,165,1220
44397,36,1154
44403,165,1256
44408,165,1190
44413,165,1214
44422,36,1169
44423,165,1042
44424,165,1172
44455,36,1173
44466,36,1109
44474,165,1847
44497,36,1187
44500,36,1166
44504,36,1166
44507,36,1049
44508,36,1112
44518,165,1256
44523,36,1169
44531,165,1271
44546,36,1111
44560,165,1128
44561,165,1082
44574,36,1099
44579,165,1154
44580,165,1220
44584,36,1268
44592,165,1196
44599,165,1252
44600,165,1208
44601,165,1088
44616,165,1256
44631,165,1256
44635,165,1274
44638,165,1244
44674,36,1175
44694,36,1235
44702,165,1193
44703,165,1211
44718,165,1232
44720,165,1214
44734,165,1256
44749,165,1190
44757,165,1256
44765,165,1256
44772,165,1166
44782,36,1085
44814,165,1256
44817,36,1196
44825,36,1208
44832,165,1100
44838,36,1199
44847,36,1274
44851,165,1094
44855,36,1142
44874,165,1256
44889,165,1256
44897,165,1226
44921,165,1256
44925,165,1256
44934,165,1256
44972,165,1232
44977,165,1073
44993,36,1145
44998,165,1256
44999,165,1256
45000,165,1256
45010,165,1256
45011,165,1256
45012,165,1256
45013,165,1256
45016,165,1256
45017,165,1256
45018,165,1256
45019,165,1256
45020,165,1256
45021,165,1256
45022,165,1256
45023,165,1256
45024,165,1256
45025,165,1256
45027,165,1256
45032,36,1061
45051,165,1109
45056,165,1256
45071,165,1205
45074,36,1145
45079,165,1223
45089,36,1076
45093,36,1094
45115,165,1196
45118,165,1256
45121,165,1190
45132,165,1079
45141,39,1270
45147,165,1205
45154,165,1208
45159,165,1235
45160,36,1064
45161,165,1193
45169,165,1256
45172,165,1223
45175,36,1244
45181,165,1256
45183,165,1256
45187,165,1250
45190,36,1111
45196,165,1229
45201,165,1241
45202,36,1135
45203,165,1266
45205,36,1232
45212,165,1247
45222,165,1181
45223,165,1135
45235,165,1253
45236,36,1199
45240,165,1256
45260,165,1256
45262,165,1112
45268,165,1214
45272,165,1135
45275,165,1256
45276,165,1118
45277,165,1256
45282,165,1181
45290,165,1217
45291,165,1256
45292,165,1256
45294,165,1256
45295,165,1256
45296,165,1256
45297,165,1256
45298,165,1256
45299,165,1256
45300,165,1256
45301,165,1256
45302,165,1256
45303,165,1256
45304,165,1256
45305,165,1256
45306,165,1256
45307,165,1256
45309,165,1262
45313,165,1030
45317,165,1256
45321,165,1196
45329,165,1049
45336,165,1256
45343,165,1142
45361,165,1085
45384,36,1085
45385,36,1094
45387,36,1097
45390,165,1256
45393,165,1238
45396,165,1053
45407,165,1256
45413,165,1262
45415,36,1190
45421,36,1057
45422,36,1094
45423,165,1167
45425,36,1256
45427,36,1256
45431,165,1019
45433,165,1256
45438,165,1184
45439,36,1229
45440,165,1135
45441,36,1229
45442,165,1169
45483,165,1214
45492,165,1214
45522,165,1256
45523,165,1063
45531,165,1160
45540,165,1172
45551,165,1154
45551,165,1169
45554,165,1208
45592,36,1269
45611,165,1226
45627,165,1271
45628,165,1274
45641,165,1256
45650,165,1256
45653,36,1109
45658,36,1196
45663,36,1157
45670,165,1256
45682,165,1018
45684,165,1027
45691,36,1265
45704,165,1256
45708,36,1217
45714,36,1187
45717,165,1024
45757,36,1106
45760,36,1142
45810,36,1196
45813,36,1223
45837,36,1082
45839,36,1094
45840,36,1163
45841,36,1220
45851,36,1228
45874,36,1211
45876,36,1145
45888,36,1220
45893,36,1232
45899,36,1070
45909,36,1094
45931,36,1247
45957,36,1211
45967,36,1256
45970,36,1256
45988,36,1030
46005,165,1256
46006,36,1073
46008,36,1034
46009,36,1124
46014,36,1138
46017,165,1256
46027,36,1232
46028,36,1124
46044,36,1046
46052,36,1184
46054,36,1202
46057,36,1205
46061,36,1253
46062,36,1187
46067,36,1196
46070,36,1235
46071,39,1255
46072,36,1184
46078,36,1132
46084,36,1046
46108,36,1175
46110,36,1166
46111,165,1256
46123,36,1082
46125,36,1112
46128,36,1085
46129,36,1229
46130,36,1115
46131,36,1175
46132,36,1005
46134,36,1138
46137,165,1256
46139,36,1037
46145,36,1154
46146,36,1063
46147,165,1256
46150,36,1250
46151,36,1099
46152,165,1256
46153,36,1109
46165,36,1082
46178,36,1094
46194,36,1052
46210,36,1275
46211,36,1187
46217,36,1205
46223,36,1053
46224,36,1223
46228,36,1172
46233,36,1103
46234,36,1187
46254,36,1059
46258,36,1199
46259,36,1238
46264,36,1151
46272,36,1226
46273,36,1262
46281,36,1190
46288,36,1163
46292,165,1256
46296,36,1193
46298,36,1250
46304,36,1169
46323,165,1256
46325,36,1005
46326,36,1051
46334,36,1226
46337,36,1142
46338,36,1229
46343,165,1256
46344,36,1238
46356,36,1241
46363,36,1226
46364,36,1235
46374,36,1157
46375,36,1199
46378,36,1172
46392,36,1238
46404,36,1000
46413,36,1217
46417,36,1217
46420,36,1205
46422,36,1118
46433,36,1132
46434,36,1118
46443,36,1226
46444,36,1238
46459,36,1194
46477,36,1097
46478,36,1154
46491,36,1163
46502,165,1256
46503,36,1082
46504,36,954
46510,36,1151
46527,36,1121
46532,36,1073
46535,36,1265
46535,36,1268
46538,165,998
46548,36,1253
46552,36,1187
46559,36,1244
46571,165,1256
46580,36,1163
46582,36,1151
46592,36,1049
46593,36,1124
46607,36,1005
46608,36,1178
46610,36,1103
46620,165,1256
46640,36,1015
46650,165,1256
46667,36,1012
46671,36,1132
46677,36,1046
46692,36,970
46694,36,1115
46697,36,1057
46702,36,1005
46734,36,1163
46750,36,1070
46751,36,1067
46758,36,1148
46764,165,1256
46765,36,1082
46778,36,978
46799,36,1232
46807,36,1124
46827,36,1229
46842,36,1190
46850,36,1076
46877,36,1169
46885,36,1142
46889,36,1115
46892,36,1038
46912,36,1166
46923,36,1073
46927,36,1211
46935,36,1034
46941,36,1208
46945,36,1252
46952,36,1100
46954,36,1118
46957,36,917
46962,36,1244
46964,36,1193
46974,36,1208
46977,165,1256
46979,36,1118
46980,36,1027
46987,36,1145
46989,36,1262
47007,36,1214
47024,36,1148
47025,36,1049
47026,165,1256
47054,165,1256
47061,36,1193
47063,36,1202
47082,36,1208
47096,36,1223
47099,36,1157
47101,165,1256
47110,36,1132
47113,36,989
47133,36,1112
47137,36,1053
47149,36,1057
47197,36,1085
47204,165,1256
47211,36,1168
47212,165,1256
47213,36,1247
47216,165,1256
47230,36,1190
47237,165,1256
47265,36,1268
47268,36,1235
47270,165,1256
47274,36,1115
47275,36,1190
47281,36,1046
47292,36,1128
47294,165,1256
47303,36,1229
47304,165,1256
47323,36,1115
47330,36,1187
47332,36,1235
47335,36,1232
47336,36,1256
47337,165,1256
47341,36,1226
47343,165,1256
47345,36,1271
47358,36,1138
47363,36,1109
47364,36,1132
47368,36,1259
47374,36,985
47379,36,1190
47383,36,1070
47385,36,1187
47387,36,1037
47393,36,1094
47401,39,1264
47401,39,1267
47404,36,1002
47405,36,1250
47407,36,1220
47411,36,1205
47412,36,1046
47414,36,1196
47415,36,1187
47420,36,1157
47422,36,1253
47424,36,1049
47425,36,1042
47433,36,1112
47434,36,1166
47437,36,1265
47444,36,1217
47445,36,1115
47449,36,1202
47450,36,1085
47451,36,1173
47453,36,1274
47457,36,1110
47460,36,1166
47464,36,1208
47466,36,1008
47467,36,1059
47469,36,1063
47470,36,1193
47471,36,1067
47691,165,1256
47692,36,1184
47693,36,1208
47699,36,1142
47701,36,1190
47707,36,1067
47710,36,1160
47712,36,1253
47715,36,1142
47717,36,1097
47718,36,1112
47721,36,1128
47729,36,1226
47732,36,1244
47733,165,1256
47735,36,1160
47736,36,1157
47737,36,1097
47738,36,1226
47750,36,1166
47751,36,1138
47752,36,1121
47756,36,1049
47757,36,1160
47758,36,1208
47768,165,1256
47769,36,1250
47770,36,1112
47775,36,1115
47785,165,1256
47787,36,1112
47790,36,1108
47791,36,1091
47793,36,1151
47796,36,1135
47798,36,1247
47799,36,1238
47801,36,1217
47804,36,1124
47805,36,1157
47819,165,1256
47822,36,1151
47824,36,1115
47826,36,1103
47829,36,1112
47830,36,1178
47839,36,1223
47840,36,1175
47842,36,1199
47844,165,1256
47845,36,1132
47846,36,991
47852,36,1076
47856,36,1229
47858,36,1128
47861,36,1008
47864,36,1008
47867,36,1244
47868,36,1121
47869,36,1109
47870,36,1121
47876,36,1235
47878,36,1270
47879,36,1229
47887,165,1256
47889,36,1049
47890,36,1178
47891,36,1094
47896,36,1002
